all	1326334720.000000	neg	2	weight	1.000000	0.000000	all
all	1326334720.000000	neg	2	weight	0.936107	0.587053	week
all	1326939520.000000	neg	2	weight	0.904834	0.896003	week
all	1327544320.000000	neg	2	weight	1.008885	0.882178	week
all	1328149120.000000	neg	2	weight	1.007107	1.082271	week
all	1328753920.000000	neg	2	weight	0.819759	0.555156	week
all	1329358720.000000	neg	2	weight	0.946076	0.572898	week
all	1329963520.000000	neg	2	weight	0.976085	0.748992	week
all	1330568320.000000	neg	2	weight	0.737542	0.311260	week
all	1331173120.000000	neg	2	weight	1.100227	0.939351	week
all	1331777920.000000	neg	2	weight	0.859655	0.591936	week
all	1332382720.000000	neg	2	weight	1.124478	0.664724	week
all	1332987520.000000	neg	2	weight	1.396563	1.916983	week
all	1333592320.000000	neg	2	weight	1.189393	0.900869	week
all	1334197120.000000	neg	2	weight	1.055120	0.627784	week
all	1334801920.000000	neg	2	weight	0.947685	0.526857	week
all	1335406720.000000	neg	2	weight	0.954401	1.008472	week
all	1326334720.000000	neg	2	weight	0.989798	0.861197	day
all	1326421120.000000	neg	2	weight	0.763860	0.427889	day
all	1326507520.000000	neg	2	weight	0.798382	0.493692	day
all	1326593920.000000	neg	2	weight	1.167143	0.853304	day
all	1326680320.000000	neg	2	weight	0.665182	0.235013	day
all	1326766720.000000	neg	2	weight	1.577724	0.990682	day
all	1326853120.000000	neg	2	weight	1.249787	0.642260	day
all	1326939520.000000	neg	2	weight	1.222360	1.321669	day
all	1327025920.000000	neg	2	weight	1.036355	0.459561	day
all	1327112320.000000	neg	2	weight	0.584899	0.278940	day
all	1327198720.000000	neg	2	weight	1.372440	1.676926	day
all	1327285120.000000	neg	2	weight	1.123572	0.814325	day
all	1327371520.000000	neg	2	weight	0.808182	0.677660	day
all	1327457920.000000	neg	2	weight	1.028565	1.463035	day
all	1327544320.000000	neg	2	weight	1.287153	1.503118	day
all	1327630720.000000	neg	2	weight	0.927455	0.638227	day
all	1327717120.000000	neg	2	weight	0.660499	0.421395	day
all	1327803520.000000	neg	2	weight	0.550227	0.303151	day
all	1327889920.000000	neg	2	weight	1.429170	1.422977	day
all	1327976320.000000	neg	2	weight	1.105701	1.301443	day
all	1328062720.000000	neg	2	weight	0.630262	0.353595	day
all	1328149120.000000	neg	2	weight	1.051725	0.960981	day
all	1328235520.000000	neg	2	weight	1.309353	1.556677	day
all	1328321920.000000	neg	2	weight	0.527877	0.199129	day
all	1328408320.000000	neg	2	weight	0.649487	0.354436	day
all	1328494720.000000	neg	2	weight	0.851667	0.273567	day
all	1328581120.000000	neg	2	weight	0.862175	0.646116	day
all	1328667520.000000	neg	2	weight	0.630890	0.455040	day
